rating,review
4,"I do not know where to begin to tell you how much I enjoyed every taste and morsel I had when I stopped by on Saturday. My husband, and I went to Charlotte from DC to visit my my husband's brother and his wife. They made a stop at your lovely bakery and I didn't know where to start as I was viewing the case... let alone where to stop when choosing what I wanted. I started off with every flavor of macaroon, followed by the petit gauteau (which was heavenly), then the salted caramel brownie (which was to die for)... followed by a longer list of items. Needless to say, when we brought everything home. I was definitely not disappointed and cannot wait to get back to Charlotte to make another stop at Amelie's."
3,"Whenever we're on the mainland we make sure to search for a Ghirardelli ice cream shop. We were so excited and headed over one night. We were disappointed with the plastic cups and spoons, but I've eaten it that way at the Giants ballpark so whatever. It was delicious other than the fudge. It was so hard! They need to raise the temperature because I've never had it like that, even in a plastic cup. Other than that, perfection. Good, friendly staff and cute shop. FYI, the names were different from the SF ones we're used to."
3,"I was in line at Carlo's Bakery for about 15 minutes and had moved about five feet. ""Is this really happening?! How could a system possibly be this inefficient?!"" Having more than 70 feet to go, I left outside to find a map of where I could find another bakery. NFL Sports bookings were going badly yesterday, and my buddies were going to need an emotional pick me up. Lo and behold, Bouchon was 20 feet away! What I like about this place is that the treats are very affordable and not horrific Vegas prices. The strawberry and smores cupcakes were massive and comforted sorrows of a bad start for the NFL season. ($4) The chocolate chip cookies were chewy and delicious. ($3) Macarons, like anywhere, are expensive. Some of them are bland and don't have flavors that shine (raspberry and pistachio), but some are perfect and deliciously rich, like chocolate, caramel, and vanilla. I highly recommend those three. This place makes a nice midday treat if you are at the Venetian!"
1,"Updating my review to this place because I went back with my boyfriend a second time. Although the girl working was really nice, I had noticed that there were no chocolate based flavors. For how many options they had, I thought that was a little crazy to not have a traditional chocolate flavor (or even a chocolate peanut butter or something). Biggest reason for the review change---Last time I rated this place, my boyfriend was the one making the purchase, so he paid. This time, we went for the special they have which adds a macaroon and a toasted marshmallow on top of your ice cream. I thought the menu board said they were $10 each (which is too much money for what you get, in my opinion). I remember tipping on top of it. And then when I checked my bank statement the next day, it said I spent $28.24 here. Almost $30 for essentially two scoops of ice cream plus some toppings?! PASS! I don't think I'll come back here if these are their prices because their ice cream is not worth that much. Even had I tipped 20% (which I think I did), it should have been $25 (again too much....) so to randomly add an over $8 tip is outrageous for what you are getting. I'm not sure how that happened but I doubt I'd come back. If I do....someone else better be paying."
0,"Heard this place made the best ice cream. I have to disagree! Baskin Robbin's flavors are better. No place to sit and eat, there are only 3 benches. Its not a parlor where you can sit and enjoy a sundae if you so choose to get one. With all the hype, expected to have homemade sauces and whipped cream NOT. Brought my relatives from out of state, they were very disappointed... Do not recommend and will not go back."
3,"The deserts are really good. We really love to get the macarons when we go there. It is really awesome that they have a wide array of flavors and they rotate out so you get something new everytime. The place is usually busy so there is a bit of a wait in line, but it is worth it in my opinion."
4,"Was here a month back in the morning, and had breakfast before heading to LA. Had a cr̬me brulee and it was so good that I ordered two more right after the first bite. The donuts were fresh and soft. Coffee was good. Friendly staffs. There's a backyard patio with a few tables."
3,"I recommend the salted caramel hot chocolate! The store could get really cramped with crowds, but staff was friendly and got orders out pretty quickly."
4,"Tips: If you like peanut butter, I highly recommend getting the ""better nutter"" cookie. It's basically a peanut butter cookie sandwich. (~$2-$3) ----------------------------------------------------------- The ""better nutter"" cookie really is TO DIE FOR. I absolutely love peanut butter and anyone who shares this love will enjoy this cookie as well. The macarons are pretty good as well. They are a bit harder in the middle, but I like the chewiness."
0,"Their tarts are fantastic but the true measure of a french cafe are the Eclairs; they put there stamp on them for crying out loud. I've been to everyone location and the pate a choux was overcooked or BURNT every time. Im in the industry I get it, you forget the last tray or the oven's too hot the first batch but, you DON'T serve those. There is literally a waste sheet for that!! Worse than burnt product is the apathy served by the staff when you draw their attention to the problem. When a customer points out a flaw in service FIX it. I will not be back til they do!!"
3,"Love their soups and sandwiches. A really fun place to hang out. Love most of the pastries, but sometimes they seem a bit too chilled or even somewhat stale."
4,"Great customer service!! Due to covid, they weren't offering samples, but the cashier described the different flavors pretty good. None of us had been here before! I got the standard size with Gooey Cake and Butter Cake. They go well together but the Gooey Cake is my FAVORITE!!! We grabbed a table outside....and (don't tell anyone), we went back for seconds"
4,The creamy coffee beans favor is unforgettable. Not too sweet and It went well with the peanut chocolate coated waffle bowl.
4,"Mason's is truly the real deal! Some of the absolute best ice cream i've EVER tasted, in many countries! Very unique, creative, homemade flavors made in small batches too. Their ice cream is a 'labor of love', and you can taste that. The Cleve Whiskey ice cream was absolutely phenomenal! I hope they set up shop (in Fairview, Rocky River, N. Olmsted area please... I wish!) here on the West Side soon. Their ice creame shoppe (notice the spelling of 'shoppe') would be a runaway hit!"
3,Tasty dessert for a good price. Quality is the real selling point here and the chocolate here is absolutely delicious! Loved the ice cream treat in the Vegas heat.
4,"Not sure I get the non-love for this place. Then again, maybe I've been around this town too long--when there WERE no Caffe Benes in town. Now we got two. I usually only order a cheap drink (under $2) so I don't quite follow the over-priced comments. Yes, they're overpriced, but that's what you get with a boutique coffee shop imported from South Korea. (Ironically, this place isn't that popular in ""the motherland"" and is notorious for its ""bad-tasting coffee."" Yet it's taking over the world OUTSIDE S. Korea. Go figure). As far as study spaces go, unless you want super quiet (go to the library or stay home), it's not too bad. There are hours that are quiet and hours that are super busy. Pick the time that works for you. But as far as a space that's conveniently located, clean, and has multiple outlets and decent wi-fi, this place can't be beat."
1,"They are way over priced. Sorry people, hate to bust your bubble, but I've had better and not for this price. $36.00 on a few pastries is insane!!!!!!"
4,"SUGAR HIGH! These donuts have to be the fluffiest I've ever had. I'm a fan of the simple, glazed, classic Krispy Kreme donuts BUT this definitely raises the DONUT standards. If you're in the mood for extravagant, flavorful, delicious donuts, try the DONUT BAR. I have to admit, their donuts are huge but worth the try!"
4,How creative is this place with their presentation and selection in flavors ! Definitely my spot to chill and enjoy a delicious ice cream while exploring downtown Phx
4,"This bakery is the best ever!! Such amazing authentic french treats! The macaroons are to die for! I have never been when there is not a line. I also love that they are open 24hrs, i mean late night cravings satisfied, am i right? The people are always so nice and the atmosphere is great too! Love love this this place! Two thumbs up!"
4,Wish I got a photo before I dove into my delicious ice cream in a waffle bowl with a toasted marshmallow on top! I enjoyed a scoop of black sesame and brownie and cream. Both were delicious. But honestly I would go back just for the toasted marshmallows.
1,"Hype hype hype. Lots of candy if that's your thing but ice cream was very ho hum, not bad but nothing to remember. Very nice personel, and clean store, just needs higher quality desserts."
3,"I love Amelie's, but it's frustrating to wait in line behind people who don't know what they want from the bakery case when I just want to order coffee. It would be lovely if they'd implement a drinks-only register for faster service. And PLEASE offer 2% milk like the Uptown location used to! Some tummies can't handle whole milk and almond milk isn't creamy enough. Otherwise, love it here."
4,"Yummy, yummy, yummy, yummy! Needless to say I love Sweet Republic. Needless to say, so do many others judging by the number of positive reviews that came before mine and I couldn't agree more. Nestled in a small strip mall at a corner about less than a mile east of Shea Blvd, you first enter Sweet Republic with their numerous accolades and recognition displayed to your left as well as on a small monitor on your right; so you know many others have discovered and loved Sweet Republic as well. The interior is not huge. I'm guessing they have a capacity to seat about 20 to 25 people, but who cares, you come there for the goodies. My faves are the chocolate sorbet and the coconut sorbet. The chocolate sorbet tastes deeply rich. I haven't tried all the flavors, but why even stop at the ice cream. They have plenty of other treats to try. Please do try the marshmallows and the almond toffee brittle. They have got to be among the best things I have ever eaten. They taste sweet and flavorful and taste fresh. The marshmallows are like no other. These are what marshmallows are supposed to taste like. The almond toffee brittle is easy to bite through and break. If you crave something sweet, Sweet Republic is absolutely a must-visit. I might mention, I've seen supplies of their pint-sized desserts stocked at Whole Foods in Scottsdale as well."
4,"We passed by bouchon bakery a few times a day going up to our room & didn't try this place until the very last day! -toasted ham & cheese sandwich on a baguette: the best ham & cheese sandwich! Seriously! Who knew something so simple would be so good? I think I really liked the toasted baguette the best. & they just don't toast it, they put it in a panini grill so it gets crispy on both sides. -macarons: I was glad to see that these macarons made it through some outlet shopping in 100 degree weather & through the airplane ride home & was still presentable to give to my family. I got coffee & chocolate. These macarons are BIG...& cost $3.50 each! But it was worth trying! -iced vanilla latte: for some reason this iced coffee was really good! The coffee was strong & the vanilla made it just sweet enough. -almond brioche: imagine an almond croissant. Now take away the croissant & your left with the almonds & almond paste inside. Put this on top of a piece of thick, cripsy bread & you have almond brioche. I was good, but I like almond croissants better. Overall I enjoyed bouchon bakery & wish there was a closer one!"
4,"Always delicious, got one scoop of the blue moon and it's unlike any flavor I've ever had! Very creamy, tastes like Froot Loops! Enjoy it by the lake outside to make your entire day!"
4,"Chocolate Shoppe is my favorite scoop shoppe in town! They don't mess around, they just make delicious ice cream packed with inclusions (chunks) and variegates (swirls/ sauces). I have a Master's degree in ice cream, so I should know. They are among the very bests. Some of my favorite flavors: Zanzibar- the most chocolaty chocolate ice cream in the history of chocolate ice cream. This one has won at the World Dairy Expo. It's amazing. Zoreo- it's Zanzibar with Oreos, chocolate chunks and marshmallow swirl This shit just got serious- sea salt caramel, cookie fudge swirl and cashews Everything here is bad for you in the best possible way."
0,"Overpriced and bland. I've had better milkshake like Holsteins, strip burger or even in and out."
4,"As good as others have said. Unique flavors, very friendly and acommodating staff. I had a small (one scope) malted chocolate chip ice cream with a light drizzle of caramel; my husband had Madagascar vanilla with chocolate sauce, chocolate cover nuts and whipped cream in a waffle cone bowl. Definitely will return, and bring our house guests, too!"
3,"Mitchell's has some really good ice cream. I mean, it's no East Coast Custard, but the variety almost makes up for it. There are tons of unique choices each time, and plenty of old standbys. The Ohio City location is cool. Nice and roomy and bright, and the train that goes around the restaurant is soothing. It is best to go to the second floor, where you can watch them making ice cream. And a perk is that it stays open til midnight on weekends. Score after a few beers at Nano Brew!"
4,Love 85 bread!!!!! It's the best in the valley! Finally they came into the town! Especially the cake they are offering right now is the boba milk tea #85clv
4,Great choices! Great atmosphere and easy ordering system. Our choices weren't overly sweet which was good because the doughnuts were huge! Vanilla latte was made perfectly with timed espresso. Yum
4,"My party of five walked in a little late and were the only people in the place, for a few minutes. Shortly after we ordered there was a line of ten or so people but the woman taking care of business made short work of the crowd. The selection of flavors was fun and I was quite impressed with my ""cookie cup"" flavor combination of ""Whisky Irish Cream"" ice cream topped with a caramel macron and a toasted marshmallow. Drool... I'll be back in 365 days or so."
4,"Such a delicious treat! We were getting sick of all the frozen yogurt places and this hit the spot. The ice cream is perfectly creamy (not too hard and not too soft). The flavors are so yummy! We had mint choc chip, choc chip cookie dough, chocolate and strawberry. We also had a milkshake which was one of the best milkshakes I've ever had! These were so good we wanted to try more! This is our new favorite spot! A definite must try!"
4,Thomas Keller can do no wrong. This place is a lifesaver if you are hung over and don't care to sit at a buffet for hours or eat crappy fast food. This is quality food to go. I had a grilled cheese sandwich that was fantastic. I also tried one of their sandwiches (ham?) which was phenomenal. Simple things done very well; it is the TK way.
1,"Yesterday was my third time trying out more of their pastries, and yesterday wAs my last. I gave this place more tries than they deserved because to me their pastries are not sweet enough for my liking, and second the customer service yesterday set the tone for me not coming back. So I tried two flavors of their macarons yesterday for the first time, one strawberry lemonade and the other was passion fruit. Once I walked right out I wanted to try it because Macarons are actually my favorite dessert that I really enjoy. But unfortunately the first bite was hard as a rock I couldn't even bite into it. That being said I immediately went back it, no big deal I was thinking I could easily exchange it for another flavor that was freshly made. Well that where I was told by one of their employee that it's supposed to be really hard and that they were made fresh that day... smh. It's the lies and tell a customer they are wrong is what made them lose a customer. I had to tell two young boys working that shift that it's not a big deal to me, that I would be okay with exchanging the flavor out, eventually he did but why did I have to explain myself for one piece of $2.50 macarons. I could of easily said, you know what since this is a big deal I will just like to return my entire order including my cheese cake and request a refund and walked out. But I did not want to make a big deal out of nothing. Lesson learned"
4,Best ice cream in Las Vegas! Might even be the best I have had anywhere. My go to flavors are the Butter Pecan and Salty Caramel Truffle. I have sampled many other flavors and haven't found one that I haven't liked.
3,"There's an endless selection of Italian food options inside Eataly, but don't miss out on La Pasticceria to satisfy your sweet tooth after a home made Italian pasta meal. Or just skip the entree and go directly to dessert, as I did today! Your biggest dilemma here will be choosing among all the beautifully presented dessert. I didn't go wrong with the Ciccio, a cream puff filled with Chianti cream. The juxtaposition between the slightly crisp pastry dough and the sweet fresh cream was a party in my mouth. It left me craving just one more, but I resisted...this time. Not coincidentally, ""ciccio"" in Italian means chubby. Desserts here also make a nice hostess gift. Choose from their whole tortas to containers of fresh made tiramisu."
1,Learn how to handle queues of more than 5 people. I've never seen a more inefficient selection/checkout process.
4,"Awesome, huge donuts! Great coffee. We were here for a mid day snack. Nice stop and in the summer heat of 105 it was nice and cool inside."
3,Super fun place with exotic flavors...they'll let you try as many as you'd like and make great recommendations. Very friendly owner and operator. Will be back!
3,"SHORTEST DONUT BAR LINE EVER (3.7 stars) It was shocking to see a 4 person line because the one in San Diego runs out the door and down the street. so many selections.... can i order them all ;P When you can't decide ALWAYS STICK TO THE ONE THAT CAUGHT YOUR EYE FIRST. And that delicious fattening fried batter goes to.... OHH MY BIRTHDAY CAKE OREO It was a very good donut but... I like my donuts with a little more fluff, a lot less sugar, and a custard texture in the middle. This was different. This was a donut with a reconstructed Oreo in the middle, with cake icing on the top with crumbles of Oreo and cake confetti. Sugar sugar and more sugar. If you strip all that and taste the donut, it's actually nothing special without that extra flavoring. The donut itself was dry. Again, good donut... I just have had a really good donut elsewhere that I hold high standards too. I'll be real honest though... donut bar seems to only be good because of the flavoring that covers the donut. Strip all that way and you have a boring stale and dry donut. Until the next review..."
4,"The gluten free birthday cake truffles are ridiculous. Stopped by to pick some up, and was able to grab a few 3 packs. Service was fast and friendly. The cake bites are honestly perfect. They're soft and cake-y without being crumbly or having that ""gluten-free"" taste. No mealy, pasty texture. They're perfect, and it was too easy to get them."
3,First time coming here and the donuts were pretty good. I had the Nutella donut which were good. My nieces thought the birthday cake Oreo donut was really good. My mom thought the salted caramel was a bit too salted for her but overall good taste.
3,"We didn't think the popcorn was that great, but the popcorn ball was delicious that we got there! Also, we got a toffee nut cookie, which was good. The best thing though was the German Chocolate cupcake. It was really good!!"
4,"During these weird times, the awesome staff at Mitchell's will meet you outside of their facility to take your order. Me and my girlfriend got a vanilla shake - and a chocolate-peanut butter shake. Mitchell's puts complimentary (they'll ask to make sure you want them) chocolate shavings and a cherry on top. The shakes are extremely reasonable as far as price goes - especially if you consider the quality. The shakes were so rich, and so thick and tasted amazing!!"
4,"My mouth waters at just the thought of Jack Frost. No other donut place even comes close to comparing to this deliciously perfect donut shop. Always so fresh and sugary and amazing. I even had a donut bar at my wedding this past October that was put together by Jack Frost! We put the donuts out late into the reception for a snack and received many compliments about how delicious they were and how creative the donut bar was! Almost 150 donuts were gone in under 5 minutes! When a Jack Frost craving strikes, no other donuts will do!"
4,"Favorite ice cream spot hands down! Really happy it's located at my side of town. Rarely order ice cream, but when I crave it, I get my fix here"
2,"How excited was I to see this while walking through the hotel?! It was getting late (10 pmish) so there wasn't a large selection but everything looked so good! Even at that hour, the place was still fairly busy. (I know... it's Vegas haha) It was great that they have a bakery that can be seen through the glass as well. The cupcakes are good - sweet but not to sweet."
2,"We had the chocolate and banana ice cream. Was good. I had pralines and cream for the second time, and again the pralines tasted old. Too expensive for the amount you get."
2,"Want a sugar rush, this is the place. Cupcakes are good but pricy for some cupcakes. I bought 2 mini cupcakes for my daughters and of course they loved them with all the frosting! You pretty much pay for the name."
4,"Very good but a little pricey. Come for 2 buck Tuesday and problem solved. I love the buckeye ice cream, peanut putter, fudge and vanilla ice cream swirl with buckets candies yummmmm. You have to stop by if you're looking for a delicious dessert destination"
3,"Deliciously unique flavors of ice cream, with a facade that is a throw back to the 1960's. If your visiting cleveland this place is a must."
4,"Oh man! I didn't know what real custard was until I got it from here! I'm only visiting for a few weeks here in Champaign and I was honestly craving something sweet and cold while it was snowing (like most people right? Lol) and I just happened to stumble upon this place. Being as I'm from the west coast and not accustomed to the weather, it was even better that they delivered! I got one pint of vanilla and one pint of strawberry. I'll def miss this when I go back to Cali!"
2,"Cupcakes you could eat with a fork. Perhaps the most dense, moist, and filling cupcakes I've ever had. the buckeye has some sort of delicious peanut butter blend that gives you a lovely peanut butter compliment to the moist chocolate cake, but doesn't have your tongue sticking to the roof of your mouth."
1,"I stopped in today, a Monday and barley the clientele they are use to like they would be on a Saturday when the market is open. However, there were a group of people in line. I waited behind a couple people waiting for food and 2 people who still needed to order. During peak hours they have you stand to the right to order (closest to the coffee stand) and pay/pick up food towards the right. As it was close to being my turn another patron walked over to the way left of me looking at the menu, the people in front of me got their food and left it was now just myself and the woman that walked up to read the menu. The patron said ""my turn!"" and the middle aged blonde woman working ended up taking her order not acknowledging me standing, now directly at her counter until I started walking away. Their crepes are delicious but unfortunately the service is just terrible. I rather have the moody bearded guy, he may not make small talk with you but he at least acknowledges everyone."
4,It's a small space but great ice cream and amazing ideas. They also have gifts you can buy
4,"This stop gave me mixed vibes between a modern ice cream store and an olde fashioned soda shoppe. I'd say it lived up to both standards in its own way. I enjoyed a hot fudge sundae with Chocolate Salted Caramel ice cream in place of the standard vanilla. It was creamy, not too salty, had a perfect ribbon caramel and didn't become over powered with the hot fudge. The whip cream was swirled on top by a professional. A delectable ending to my evening and I wish we had a location at home."
4,"My very first impression of this place was kinda like where the hell am I and is this really the place where they serve the famous fat daddy ice cream macaroon mallow. It was kind of hidden and a hole in the wall. The best kind of course! Sure enough I walked in and yup, the eagle had landed. Customer service here was top notch. The lady who served us ( Lani) gave recommendations and had a friendly chat with myself and my son about life in Az, Kids, the establishment, etc. She even let me charge my phone while we were enjoying the goods. I decided on the caramel macaroon and dulce de leche ice cream. I also got to try the coffee ice cream which would have been my second choice and the Nutella which was just ok. The marshmallow was my favorite and next time I will ask for it extra toasted just so it shmelts every where slide/melt haha. My son got the chocolate ice cream with chocolate sprinkles and Oreos. He's always full stoke when you can add toppings. Overall we loved our experience. Fatty Daddy's is the place to indulge and get your sweet tooth satisfied! Especially here in AZ where it's hotter then hellooooo."
4,"I've never been disappointed leaving here. The options are a plenty, something for every sweet tooth fix. Very eclectic frequented by almost everyone. Admittedly I'm not crazy about the chocolate croissants as everyone else is. I love to salted caramel brownie, German chocolate brownie, and honey buns"
4,"My husband and I absolutely LOVE this place...so much so, that even though we eloped to Asheville, we had them make us a small wedding cake to travel with. I treat myself to something savory and something sweet every time I visit Amelie's. And I usually include a lavender lemonade or a French soda. My absolute favorite item...and I'm telling you...is practically an oral orgasm...is the strawberry pistachio twice baked croissant. I've never enjoyed a pastry like that one. You can't leave without a salted caramel brownie...and although they appear small, they pack HUGE flavor. If you're not so much of a sweet eater, grab a roast beef sandwich. Delish. Or spend like $3 and get a baguette with a dip of choice. The line will freak you out...but it moves quick and the service is always friendly. But...be prepared to spend more than you thought you would...and make sure to take something home for later!"
4,We always go here! All of their ice creams are amazing! Definitely worth it! My favorite is their strawberry cheesecake!
3,"My wife and I decided to try it based on the rave reviews I'd read. I thought ""hmmm, lets give it a try, I'm sure they have something low cal I'd like""...WRONG! Not only is it NOT low cal, its so darn tasty and tempting I ate my entire half sandwich and salad and then had desert...our desert bill was almost double our meal cost so we took some home for the family. We LOVED it and I plan to take my mom and aunt when they come in a few weeks."
4,"Yes! Best ice cream in Cleveland. Tons of delicious sounding, unique flavors. I had the tarimisu, which I believe is seasonal, but I definitely recommend it if it's available! I went on a Wednesday night in Jan at like 9pm and it was packed, so I imagine this place gets pretty crazy in warmer months or on weekends."
3,A hole in the wall location serving up unique flavors of ice cream and sorbets. I had the Morning Mess and had a Fruity Pebbles macaron on top of that. Awesome sauce.
4,"The NoDa Amelie's is the best that we have been to! It can be hard to get parking because this place is so busy. If you walk in and less than 10-15 people are in line, you're doing good! The line moves quickly and this location always has what we want. My favorite is the chocolate croissant. It works for dessert and also for breakfast the next day! The salted caramel brownie isn't my thing, but they are famous and my boyfriend says they are delicious!"
4,"Always my family's favorite! Absolutely love the Watermelon sorbet since our first visit. I love the style of their shops, friendly staff, and the awesome variety of flavors. I recommend getting a scoop of Peaberry espresso and chocolate sorbet together. Pretty delicious!"
2,Pretty good but I didn't find it amazing. Very creative and new aged ideas. Maybe it was an off day. Either way it's definitely good ice cream I guess we had higher expectations?
3,"Really love the charm of this place! Warm, inviting, bohemian little seating arrangements and french provincial armchairs make me wish I was a student again so I could come and drink coffee and study here for hours. I was there on a monday night and still couldnt secure a seat anywhere that I could even faintly hear the live music. They should have a few smaller and easier to move chairs in there so people could actually sit. They directed me towards the hallway or atrium I guess they call it? But I didn't show up to sit in the atrium. Probably won't go very often because of the seating problem, if you cant sit on a monday night there is little hope for any others. The cake I had was Meh. It was one of those that I thought had actual frosting that turned out to be that glorified whipped cream. But it is a total charmer and worth going once."
4,"Let me just say, it was worth the wait! I took my daughter for ice cream one day & my was so good. There was a pretty long line but we might've waited about 20 minutes max. We both enjoyed our order. There's minimal seating inside but plenty of tables outside to eat. Not too much to say other than it was good!"
3,"When I was asked to go here with a friend, I rolled my eyes. I'm not a ""sweets"" kinda guy. Amelie's you made a believer out of me! The seeded roast beef on a baguette was out of this world amazing and delicious. None of my friends that begged me to go here told me you guys also sell savory. Things I do like A LOT about Amelies: Ample places to dine with a small or larger group. Parking is adequate and close. The service is very friendly and not impatient with you while ordering. The food was great and more than I expected! What I didn't care for: Long confusing lines and inadequately staffed for lunch. It took too long for what we ordered. Looking around; that was the same for everyone looking impatient. None the less, I will return and try many more of your menu items, returning at a different time of the day."
4,"Good god do I miss this place. It is delicious. There are chemicals in it, that make you crave it fortnightly. Just as well that its a wee bit off campus, or else I would have been there every day it was open. So many options, and only one short life."
4,"If you're a fan of Cake Boss on TLC you should know the name of this famous bakery shop . its located in side the Venetian Hotel. There always the long line , if you do not wait there is an option order online and pick up within 30 mins. Lobster tail pastry is a must try , this original ancestor of the lobster tail was called La Santarosa. The structure of it obviously resembles the architecture of a lobster's tail, as its shell is made of layered and crusty baked pastry, interlocking in the way that the parts of a lobster's tail does. How wonderful!!"
0,Rude staff. I waited in line for ten minutes with three small children in tow. I ordered a simple coffee and the staff member refused to serve me because I didn't take a ticket. It would have been an additional 20 minute wait. His tone was rude and condescending. He could have showed some compassion and just made me my coffee.
2,"The dough cake portion smelled like raw pancake batter. It barely had flavor but it was very moist though. The icing was the best part, but be warned that it is very sweet!!!"
4,"First time here. Great service. Order came through quickly. Clean. The front desk guy explained the ordering system very clearly. It was really hot so I didn't get the waffle fish, just Ebi ice cream swirl in a cup. The gal preparing my order asked if I wanted toppings which is included in the price. I chose the toasted coconut and a fresh strawberry. Loved the cold creaminess and the coconut and strawberry provided a nice contrast."
3,"I love macarons. They have large sized macarons for 3.25/ea. I purchased vanilla, raspberry and chocolate. Vanilla was more of a vanilla bean super light, chewy, fluffy and just delicious! Raspberry was ok, it wasn't as good as the vanilla, the coloring on the cookie was half faded so I don't know if it was the light in the case that caused it, or it was a little less than fresh. I probably should have stuck with the coffee flavored one. Chocolate was fabulous, rich flavor, melt in your mouth macaroon cookie goodness. I also purchased a blueberry muffin around $4. It Had a crumb topping with powdered sugar. Muffin tasted like a muffin, not too dense or cakey. Lots of luscious blueberries inside, definitely not lacking. I waited to indulge on these goodies until my last day in Vegas. I anticipated them to be delicious, and they were. So they were a nice end to my vacation. My next trip here, I'll definitely be trying more"
2,"I totally get the 3.5 stars at almost every location I've looked up across 2 states. The pastries are mediocre. The service and lines are super slow. Good choice for a novelty asian treat or an affordable fill, but that's about it."
3,Place was little busy but service was fast. We got in and out with what we wanted. Would come back here again next time we are in town.
4,"I came here on Halloween. I'd heard great things from a coworker who loves their ice cream and said they were exceptionally friendly. The next door neighbor was passing out candy inside the store and my friend was right, the staff were incredibly friendly. I got a large ube soft serve and they gave me extra because they were closing. It was an amazing flavor. The atmosphere makes me feel like I want to become a regular and just hang out and eat ice cream after work everyday. I can't wait to come back here--I know there's a lot of passionate Mitchell's fans in Cleveland, but I think Mason's is the better spot. Super excited to go back and try their ramen when it's a tiny bit colder."
4,"Great little ice cream shop. Tried a bunch of flavors before settling on two to share. Fruity pebbles, Cap'n Crunch, blueberry muffin, Cocoa Puffs, and sweet tea were all delicious and tasted exactly like their titles. Definitely worth trying out!"
4,"I will be dreaming of this ice cream when I'm back at home! Incredibly delicious but also awesome was the whole setup at this location - located in an old movie theater, we loved the opportunity to watch the fresh ice cream being made!"
4,"LITERALLY THE BEST ICE CREAM I'VE EVER HAD! My fianc̩ and I visit Cleveland pretty often as we're big Cavs fans. I always have to stop by Mitchell's whenever we're here. I'm a huge fan of their fudge brownie caramel and birthday cake. During the Christmas season, the amaretti one is to die for!!! There is plenty of seating downstairs and upstairs. Also, you get a great view of the factory when you're upstairs!"
2,I tried the chocolate coconut cupcake. It was moist and just ok. It cost $3.75 plus additional .30 to eat inside. Even though it had a lot of coconut shreds at the top I could barely taste the coconut. The frosting was too sweet & it over powered the coconut shreds.
4,I've walked past this place probably a dozen times. I've asked my barber and tattoo artist who work directly next door what they knew about it and all I've heard are great things. Today I decided to try it and was very impressed. The toasted marshmallow and macaron they served with I believed the malt Ice cream was phenomenal. The prices were very reasonable for what you get. They have many many options and the lady up front who served me was informative as well as friendly. I'll be coming back for sure and recommending my friends!
3,Really good pastries! I'm in love with their almond croissant ($4). I honestly wasn't expecting much but was very surprised. The almond croissant is very crunchy on outside but soft on the inside. It wasn't super sweet and had a million almond slices on it. Service - not the best. This place is a lot smaller than expected
3,"My scoop of mint chocolate cookie (a nice twist on the traditional mint chocolate chip) was tasty but not life-changing. The ice cream is on the creamier side (versus icy), which I like. The prices are reasonable ($2.75 for a single scoop) but the scoop is also not that big."
0,"Everything was tasteless. I can't even explain how disappointed we all were. It was OK, not good, just ok, so not worth the money in my opinion. $9 for a slice of cake? Cannoli, eclair and lobster tail were mediocre. I don't understand how to describe it. It's like the didn't add any flavoring (like vanilla, almond etc) just sugar. There's no depth you just get sweet with no other flavor. I will not return."
4,Long line be for a great treat. Just wish more of the staff was serving the long line. I'm sure they were doing something equally important so that we would have treats to choose from. I will always come back because I always like what I get. I bought a chocolate raspberry tart and lemon berry tart. They were both very good flavor with a good blend of filling to crust. I have never purchased anything that was less than really good!!!
4,"These are donuts for people who think they don't like donuts. Why? Because once you've tried one you'll say, ""Wow--this must be what donuts are supposed to taste like."" Or maybe even a ""Oh, so this is why everyone goes nuts over these things."" Don't get me wrong, I'll alway be a bagel gal, but these donuts are the top of the line. I had one--just one!--and it shook my world. And get this... It was only a glazed one. I know. That little 'ole glazed donut was airy, light, not too sweet, perfection in my mouth. It's mind-boggling that I didn't even eat it hot and it was still that good. Anyways, I'm going back and I'm not even waiting for a cheat day. It's worth the extra day of exercise, trust me--and these 5-stars."
1,"Alright I know I'm spoiled because I come from LA where there are 15 artisinal high-quality ice cream shops in one square mile, so it might not be fair. But I was not at all blown away by Sweet Republic. My biggest issue is that the flavors had an odd texture - they not only left a sandy feeling on my spoon but while I ate it I felt like there was a slippery thick film on the roof of my mouth. I've experienced this before with off-brand whipped cream. It's not a pleasant texture at all. Fortunately the flavor options are great. The Mayan chocolate, almond brittle, and brown butter pecan were delicious. If you put brittle in ice cream I will eat it. I just wasn't a huge fan of the after-texture, if that's a thing."
4,This is my second time at pages and I can't wait to come back again. Not only do me and Pages dairy mart share the same name they also have amazing ice cream and so many flavors to choose from. They also have dairy free options like oat milk ice cream. This time I got butter pecan soft serve on a sugar cone. It was wonderful! They also have blueberry soft serve that looked intriguing I'll have to try that next time.
